0,53.341,"3 Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle"
53.703,113.197,"6 Measure-Measure 12 ounces of cold water"
115.44800000000001,225.09199999999998,"1 Weigh-Weigh the coffee beans (0.8oz-0.12 oz"
235.808,295.201,"5 Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds"
326.027,360.242,"2 Place-Place the dripper on top of a coffee mug"
367.525,372.011,"4 Place-Place the paper filter in the dripper"
372.532,380.24,"7 spread-spread open filter in dripper to create a cone"
383.418,397.919,"9 transfer-transfer water to a kettle"
402.454,446.74,"8 Transfer-Transfer the grounds to the filter cone"
461.134,598.349,"10 Boil-Boil the water. (While the water is boiling, assemble the filter cone"
466.064,636.136,"11 check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly."
636.431,644.282,"12 Pour-Pour a small amount of water into the filter to wet the grounds"
644.56,660.061,"13 Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step."
660.496,714.604,"14 pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter"
714.997,755.883,"15 drain-Let the coffee drain completely into the mug before removing the dripper"
756.012,779.427,"16 Discard-Discard the paper filter and coffee grounds"
